customer_id,customer_segment,predicted_discount,predicted_redemption_prob,predicted_revenue,current_redemption_rate,total_spent,avg_order_value,coupon_type
CUST_003560,High Value,7.0,0.531,18778.45,0.531,4141959.29,39075.09,Loyalty Reward
CUST_003561,Low Value,17.0,-0.0,0.0,0.0,1568.93,1568.93,Standard Discount
CUST_003562,VIP,8.0,0.455,8982.5,0.455,872357.97,21277.02,Exclusive VIP Offer
CUST_003563,VIP,8.0,0.538,14956.03,0.538,1390909.61,30237.17,Exclusive VIP Offer
CUST_003564,High Value,5.0,0.625,27934.31,0.625,2320953.21,46419.06,Loyalty Reward
CUST_003565,VIP,5.0,0.875,7855.53,0.875,158003.34,9294.31,Exclusive VIP Offer
CUST_003566,High Value,13.0,0.52,11747.47,0.52,1942394.34,25898.59,Premium Discount
CUST_003567,Medium Value,15.0,0.5,5346.43,0.5,260772.98,12417.76,Premium Discount
CUST_003568,Medium Value,15.0,0.333,4135.34,0.333,252793.51,14870.21,Premium Discount
CUST_003569,Low Value,12.0,0.286,4447.72,0.286,249505.58,17821.83,Premium Discount
CUST_003570,Medium Value,14.0,0.4,3585.4,0.4,185564.2,10309.12,Premium Discount
CUST_003571,Low Value,14.0,0.25,1656.28,0.25,61920.73,6880.08,Premium Discount
CUST_003572,VIP,5.0,1.0,20951.14,1.0,178432.94,22304.12,Exclusive VIP Offer
CUST_003573,Low Value,13.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_003574,VIP,5.0,1.0,45100.51,1.0,856881.34,47604.52,Exclusive VIP Offer
CUST_003575,Medium Value,14.0,0.647,12834.45,0.647,922738.06,22505.81,Premium Discount
CUST_003576,Low Value,15.0,-0.0,0.0,0.0,2909.24,2909.24,Premium Discount
CUST_003577,Low Value,11.0,0.333,932.02,0.333,9741.09,3247.03,Premium Discount
CUST_003578,Medium Value,13.0,0.643,8316.94,0.643,626179.1,14909.03,Premium Discount
CUST_003579,Low Value,12.0,-0.0,0.0,0.0,7232.33,1205.39,Premium Discount
CUST_003580,Medium Value,15.0,0.5,4985.59,0.5,170965.62,11397.71,Premium Discount
CUST_003581,VIP,5.0,0.643,18413.57,0.643,1140320.53,30008.43,Exclusive VIP Offer
CUST_003582,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_003583,VIP,5.0,0.5,12797.84,0.5,839075.25,27066.94,Exclusive VIP Offer
CUST_003584,High Value,8.0,0.696,26363.6,0.696,3200898.14,41570.11,Loyalty Reward
CUST_003585,Medium Value,15.0,0.4,9226.56,0.4,1248884.33,27149.66,Standard Discount
CUST_003586,Medium Value,15.0,0.455,5408.87,0.455,525459.07,12816.07,Standard Discount
CUST_003587,High Value,5.0,0.75,21061.23,0.75,1952078.03,29576.94,Loyalty Reward
CUST_003588,Medium Value,16.0,-0.0,0.0,0.0,113536.96,11353.7,Standard Discount
CUST_003589,High Value,5.0,0.806,35096.69,0.806,4766575.37,46731.13,Loyalty Reward
CUST_003590,Low Value,13.0,0.0,0.0,0.0,367879.84,26277.13,Premium Discount
CUST_003591,VIP,5.0,0.833,31852.84,0.833,1535761.46,40414.78,Exclusive VIP Offer
CUST_003592,VIP,5.0,0.417,5092.01,0.417,223944.32,13173.2,Exclusive VIP Offer
CUST_003593,High Value,5.0,0.567,15084.96,0.567,2508304.37,28183.2,Loyalty Reward
CUST_003594,Medium Value,14.0,0.538,8015.44,0.538,868579.09,17371.58,Premium Discount
CUST_003595,VIP,5.0,0.5,6396.88,0.5,161498.06,13458.17,Exclusive VIP Offer
CUST_003596,VIP,5.0,0.773,21370.22,0.773,1664997.64,29210.48,Exclusive VIP Offer
CUST_003597,VIP,5.0,0.5,6088.67,0.5,566011.66,12863.9,Exclusive VIP Offer
CUST_003598,Low Value,14.0,0.0,0.0,0.0,101671.31,33890.44,Premium Discount
CUST_003599,High Value,12.0,0.682,26121.83,0.682,7849270.19,42892.19,Premium Discount
CUST_003600,Medium Value,14.0,0.5,3591.22,0.5,162369.03,8118.45,Premium Discount
CUST_003601,Low Value,11.0,0.167,2838.61,0.167,307350.04,19209.38,Premium Discount
CUST_003602,Medium Value,14.0,0.6,11616.36,0.6,609342.91,22568.26,Premium Discount
CUST_003603,VIP,7.0,0.556,23437.66,0.556,1518422.35,46012.8,Exclusive VIP Offer
CUST_003604,Low Value,13.0,-0.0,0.0,0.0,38435.19,7687.04,Premium Discount
CUST_003605,High Value,5.0,0.69,28559.65,0.69,4024796.89,44228.54,Loyalty Reward
CUST_003606,VIP,5.0,0.818,10666.34,0.818,412874.11,13762.47,Exclusive VIP Offer
CUST_003607,Medium Value,16.0,0.333,1093.63,0.333,37396.12,3739.61,Standard Discount
CUST_003608,Medium Value,14.0,0.6,6164.95,0.6,317413.33,11336.19,Premium Discount
CUST_003609,Medium Value,12.0,1.0,12001.53,1.0,186274.71,13305.34,Premium Discount
CUST_003610,High Value,5.0,0.529,15842.71,0.529,2179047.87,32044.82,Loyalty Reward
CUST_003611,VIP,5.0,0.8,21473.48,0.8,1679130.98,28459.85,Exclusive VIP Offer
CUST_003612,Low Value,18.0,0.333,2064.02,0.333,153782.09,7322.96,Standard Discount
CUST_003613,VIP,5.0,0.652,9554.86,0.652,838558.97,15528.87,Exclusive VIP Offer
CUST_003614,Medium Value,12.0,0.667,6454.86,0.667,218951.13,10947.56,Premium Discount
CUST_003615,VIP,5.0,0.75,23203.17,0.75,750346.81,32623.77,Exclusive VIP Offer
CUST_003616,High Value,5.0,0.696,12345.45,0.696,1705740.35,18744.4,Loyalty Reward
CUST_003617,VIP,5.0,0.333,8299.49,0.333,617826.35,28083.02,Exclusive VIP Offer
CUST_003618,VIP,8.0,0.4,7451.98,0.4,309267.85,20617.86,Exclusive VIP Offer
CUST_003619,High Value,5.0,0.655,29226.18,0.655,3196000.87,47701.51,Loyalty Reward
CUST_003620,Low Value,13.0,0.0,0.0,0.0,61903.55,30951.77,Premium Discount
CUST_003621,Medium Value,12.0,0.8,7394.83,0.8,115025.72,10456.88,Premium Discount
CUST_003622,High Value,5.0,0.5,13006.91,0.5,3451072.11,27389.46,Loyalty Reward
CUST_003623,Medium Value,14.0,0.4,2848.48,0.4,91362.34,8305.67,Premium Discount
CUST_003624,Low Value,15.0,0.0,0.0,0.0,48158.91,24079.45,Standard Discount
CUST_003625,Low Value,11.0,0.375,4429.22,0.375,282599.67,12845.44,Premium Discount
CUST_003626,VIP,5.0,0.647,9372.4,0.647,616371.8,15409.3,Exclusive VIP Offer
CUST_003627,High Value,5.0,0.368,10679.5,0.368,2421064.17,29525.17,Loyalty Reward
CUST_003628,VIP,5.0,0.75,6325.87,0.75,176997.95,8849.9,Exclusive VIP Offer
CUST_003629,High Value,11.0,0.6,13255.7,0.6,2141337.05,24899.27,Premium Discount
CUST_003630,VIP,5.0,0.692,7819.54,0.692,427250.16,11868.06,Exclusive VIP Offer
CUST_003631,Medium Value,14.0,0.455,9040.0,0.455,1483371.46,22475.33,Premium Discount
CUST_003632,VIP,5.0,0.7,9010.89,0.7,203627.84,13575.19,Exclusive VIP Offer
CUST_003633,High Value,5.0,0.692,26327.56,0.692,2414837.25,40247.29,Loyalty Reward
CUST_003634,VIP,5.0,0.474,6994.12,0.474,888778.72,15871.05,Exclusive VIP Offer
CUST_003635,Low Value,12.0,-0.0,0.0,0.0,13586.74,13586.74,Premium Discount
CUST_003636,High Value,11.0,0.711,26727.09,0.711,4693993.44,40817.33,Premium Discount
CUST_003637,VIP,5.0,0.636,10053.34,0.636,932969.5,16660.17,Exclusive VIP Offer
CUST_003638,High Value,6.0,0.766,26155.87,0.766,7421564.58,36559.43,Loyalty Reward
CUST_003639,VIP,5.0,1.0,8601.58,1.0,45607.48,9121.5,Exclusive VIP Offer
CUST_003640,Low Value,11.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_003641,Medium Value,16.0,-0.0,0.0,0.0,96451.54,19290.31,Standard Discount
CUST_003642,Medium Value,14.0,0.5,2152.16,0.5,71274.74,4454.67,Premium Discount
CUST_003643,VIP,5.0,0.529,4910.12,0.529,401361.96,10034.05,Exclusive VIP Offer
CUST_003644,Low Value,13.0,0.0,0.0,0.0,178564.62,19840.51,Premium Discount
CUST_003645,VIP,5.0,0.7,17238.77,0.7,932523.58,25903.43,Exclusive VIP Offer
CUST_003646,Low Value,13.0,-0.0,0.0,0.0,132841.76,10218.6,Premium Discount
CUST_003647,High Value,5.0,0.727,25744.68,0.727,2770141.68,37434.35,Loyalty Reward
CUST_003648,VIP,5.0,0.5,12241.14,0.5,600117.69,26092.07,Exclusive VIP Offer
CUST_003649,VIP,5.0,0.833,4382.49,0.833,95025.6,5589.74,Exclusive VIP Offer
CUST_003650,VIP,5.0,0.667,9547.42,0.667,741569.69,15134.08,Exclusive VIP Offer
CUST_003651,VIP,5.0,0.8,8474.88,0.8,384033.35,11295.1,Exclusive VIP Offer
CUST_003652,VIP,5.0,0.75,21606.66,0.75,1812972.26,30216.2,Exclusive VIP Offer
CUST_003653,High Value,10.0,0.629,16895.41,0.629,2310410.28,29620.64,Loyalty Reward
CUST_003654,VIP,5.0,0.44,4853.96,0.44,866083.07,12028.93,Exclusive VIP Offer
CUST_003655,Low Value,12.0,0.0,0.0,0.0,53786.3,13446.58,Premium Discount
CUST_003656,Medium Value,14.0,0.455,5331.49,0.455,633612.56,13200.26,Premium Discount
CUST_003657,High Value,11.0,0.6,27089.51,0.6,2228395.14,51823.14,Premium Discount
CUST_003658,Medium Value,15.0,0.5,11936.39,0.5,304484.83,27680.44,Standard Discount
CUST_003659,Low Value,16.0,0.3,5024.23,0.3,673141.6,19798.28,Standard Discount
CUST_003660,VIP,5.0,0.667,15928.99,0.667,652168.95,25083.42,Exclusive VIP Offer
CUST_003661,Low Value,22.0,-0.0,0.0,0.0,329205.24,23514.66,High Value Discount
CUST_003662,Low Value,13.0,0.5,1197.11,0.5,1417.81,1417.81,Premium Discount
CUST_003663,Medium Value,16.0,0.2,1968.63,0.2,238687.78,11366.08,Standard Discount
CUST_003664,Medium Value,14.0,0.571,9134.01,0.571,902999.68,18428.56,Premium Discount
CUST_003665,Low Value,13.0,0.0,0.0,0.0,166844.95,15167.72,Premium Discount
CUST_003666,VIP,7.0,0.615,2644.37,0.615,208684.66,4742.83,Exclusive VIP Offer
CUST_003667,Low Value,14.0,0.333,5693.41,0.333,212896.85,19354.26,Premium Discount
CUST_003668,VIP,5.0,0.6,8883.47,0.6,263883.61,15522.57,Exclusive VIP Offer
CUST_003669,High Value,11.0,0.75,25370.57,0.75,3175020.45,37797.86,Premium Discount
CUST_003670,Low Value,21.0,-0.0,0.0,0.0,51745.09,8624.18,High Value Discount
CUST_003671,VIP,5.0,0.727,13247.63,0.727,751226.15,19262.21,Exclusive VIP Offer
CUST_003672,Low Value,20.0,0.0,0.0,0.0,316784.23,22627.44,High Value Discount
CUST_003673,High Value,5.0,0.583,13568.43,0.583,1909039.29,24474.86,Loyalty Reward
CUST_003674,Medium Value,17.0,-0.0,0.0,0.0,55160.74,11032.15,Standard Discount
CUST_003675,VIP,5.0,0.5,1116.1,0.5,21998.77,2199.88,Exclusive VIP Offer
CUST_003676,High Value,13.0,0.381,9052.33,0.381,2169029.78,27456.07,Premium Discount
CUST_003677,Low Value,11.0,0.333,4201.36,0.333,128622.33,14291.37,Premium Discount
CUST_003678,Low Value,15.0,0.333,3668.65,0.333,166806.98,12831.31,Premium Discount
CUST_003679,Medium Value,17.0,0.0,0.0,0.0,475857.44,39654.79,Standard Discount
CUST_003680,VIP,5.0,1.0,15293.83,1.0,258614.62,16163.41,Exclusive VIP Offer
CUST_003681,High Value,13.0,0.333,9023.97,0.333,2679942.64,31162.12,Premium Discount
CUST_003682,Low Value,16.0,0.0,0.0,0.0,115259.48,23051.9,Standard Discount
CUST_003683,VIP,5.0,0.75,25069.66,0.75,397094.84,36099.53,Exclusive VIP Offer
CUST_003684,High Value,11.0,0.722,24080.17,0.722,3937161.61,37143.03,Premium Discount
CUST_003685,Low Value,13.0,0.0,0.0,0.0,72601.26,9075.16,Premium Discount
CUST_003686,VIP,5.0,0.444,7681.05,0.444,816156.03,18136.8,Exclusive VIP Offer
CUST_003687,VIP,5.0,0.75,33941.1,0.75,1518932.06,47466.63,Exclusive VIP Offer
CUST_003688,Low Value,17.0,0.273,3454.07,0.273,515567.34,15163.75,Standard Discount
CUST_003689,VIP,5.0,0.75,5555.35,0.75,85716.62,7792.42,Exclusive VIP Offer
CUST_003690,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_003691,Low Value,12.0,-0.0,0.0,0.0,287902.15,31989.13,Premium Discount
CUST_003692,Medium Value,15.0,0.333,6789.03,0.333,593575.45,23743.02,Premium Discount
CUST_003693,Low Value,12.0,0.0,0.0,0.0,117735.73,23547.15,Premium Discount
CUST_003694,VIP,5.0,0.778,9764.22,0.778,293517.66,13341.71,Exclusive VIP Offer
CUST_003695,High Value,5.0,0.789,29298.75,0.789,4442186.27,39662.38,Loyalty Reward
CUST_003696,VIP,5.0,1.0,1904.93,1.0,2190.06,2190.06,Exclusive VIP Offer
CUST_003697,Medium Value,15.0,0.286,2990.12,0.286,332466.7,12313.58,Premium Discount
CUST_003698,VIP,5.0,0.667,2844.41,0.667,31846.44,4549.49,Exclusive VIP Offer
CUST_003699,Low Value,11.0,0.333,4080.62,0.333,56167.66,14041.92,Premium Discount
CUST_003700,VIP,5.0,1.0,18545.19,1.0,220120.71,20010.97,Exclusive VIP Offer
CUST_003701,VIP,5.0,0.714,6682.95,0.714,219013.05,9955.14,Exclusive VIP Offer
CUST_003702,Low Value,11.0,0.143,4359.2,0.143,910950.28,33738.9,Premium Discount
CUST_003703,VIP,5.0,0.571,5552.3,0.571,153116.06,10207.74,Exclusive VIP Offer
CUST_003704,VIP,5.0,0.8,11557.71,0.8,305570.89,15278.54,Exclusive VIP Offer
CUST_003705,Low Value,14.0,0.0,0.0,0.0,34208.14,11402.71,Premium Discount
CUST_003706,High Value,6.0,0.5,15882.74,0.5,3468088.75,34000.87,Loyalty Reward
CUST_003707,VIP,7.0,1.0,3603.55,1.0,3983.17,3983.17,Exclusive VIP Offer
CUST_003708,Low Value,12.0,-0.0,0.0,0.0,7459.24,7459.24,Premium Discount
CUST_003709,VIP,5.0,0.333,5455.04,0.333,868148.22,17717.31,Exclusive VIP Offer
CUST_003710,VIP,6.0,0.417,8418.58,0.417,1439929.03,21491.48,Exclusive VIP Offer
CUST_003711,Low Value,13.0,-0.0,0.0,0.0,47445.5,11861.37,Premium Discount
CUST_003712,Medium Value,14.0,0.636,5490.91,0.636,389959.4,9998.96,Premium Discount
CUST_003713,VIP,5.0,0.6,9179.79,0.6,274954.71,16173.81,Exclusive VIP Offer
CUST_003714,VIP,5.0,0.4,7131.64,0.4,189888.33,18988.83,Exclusive VIP Offer
CUST_003715,VIP,5.0,0.75,7823.91,0.75,215743.76,10787.19,Exclusive VIP Offer
CUST_003716,High Value,5.0,0.789,20184.87,0.789,2076320.66,26965.2,Loyalty Reward
CUST_003717,Medium Value,14.0,0.667,11565.3,0.667,591367.07,19712.24,Premium Discount
CUST_003718,Medium Value,13.0,0.667,13893.99,0.667,482289.25,24114.46,Premium Discount
CUST_003719,VIP,6.0,0.5,6344.0,0.5,367686.26,13618.01,Exclusive VIP Offer
CUST_003720,Low Value,17.0,0.0,0.0,0.0,14197.2,3549.3,Standard Discount
CUST_003721,VIP,5.0,0.5,2078.85,0.5,78164.97,4113.95,Exclusive VIP Offer
CUST_003722,VIP,5.0,0.5,18308.99,0.5,193050.77,38610.15,Exclusive VIP Offer
CUST_003723,High Value,5.0,0.576,18342.63,0.576,4174302.53,33937.42,Loyalty Reward
CUST_003724,VIP,5.0,0.786,15613.65,0.786,1200608.84,20700.15,Exclusive VIP Offer
CUST_003725,Low Value,15.0,-0.0,0.0,0.0,2307.92,2307.92,Standard Discount
CUST_003726,Low Value,13.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_003727,VIP,5.0,1.0,9744.29,1.0,155470.03,10364.67,Exclusive VIP Offer
CUST_003728,VIP,5.0,0.571,9583.49,0.571,1098051.1,17710.5,Exclusive VIP Offer
CUST_003729,Low Value,18.0,0.333,4541.26,0.333,311997.11,16420.9,Standard Discount
CUST_003730,VIP,5.0,0.8,6180.52,0.8,111077.87,8544.45,Exclusive VIP Offer
CUST_003731,Medium Value,14.0,0.556,12610.11,0.556,1373362.69,25912.5,Premium Discount
CUST_003732,VIP,5.0,1.0,4323.39,1.0,19275.48,4818.87,Exclusive VIP Offer
CUST_003733,Low Value,13.0,-0.0,0.0,0.0,12801.76,12801.76,Premium Discount
CUST_003734,Medium Value,15.0,0.333,4277.46,0.333,285446.46,15023.5,Premium Discount
CUST_003735,High Value,11.0,0.548,12471.19,0.548,2038024.94,25160.8,Premium Discount
CUST_003736,Low Value,15.0,-0.0,0.0,0.0,30458.63,15229.32,Premium Discount
CUST_003737,VIP,5.0,0.545,13132.76,0.545,840460.44,25468.5,Exclusive VIP Offer
CUST_003738,VIP,5.0,1.0,11601.45,1.0,419336.11,12333.42,Exclusive VIP Offer
CUST_003739,VIP,5.0,0.783,8292.9,0.783,800066.44,11268.54,Exclusive VIP Offer
CUST_003740,Low Value,12.0,0.333,4983.64,0.333,187704.25,17064.02,Premium Discount
CUST_003741,High Value,7.0,0.429,9455.87,0.429,2208816.49,23498.05,Loyalty Reward
CUST_003742,Low Value,12.0,0.2,1209.8,0.2,131564.87,6578.24,Premium Discount
CUST_003743,VIP,5.0,0.615,9640.8,0.615,645702.97,16556.49,Exclusive VIP Offer
CUST_003744,VIP,5.0,0.55,6362.16,0.55,810182.31,12275.49,Exclusive VIP Offer
CUST_003745,VIP,5.0,0.5,3795.44,0.5,343373.45,8175.56,Exclusive VIP Offer
CUST_003746,VIP,5.0,0.5,6597.67,0.5,242262.01,14250.71,Exclusive VIP Offer
CUST_003747,VIP,5.0,0.636,15193.0,0.636,927391.44,25064.63,Exclusive VIP Offer
CUST_003748,Medium Value,14.0,0.571,8114.54,0.571,258225.81,16139.11,Premium Discount
CUST_003749,VIP,5.0,0.633,12657.34,0.633,1476663.9,21095.2,Exclusive VIP Offer
CUST_003750,VIP,9.0,0.667,4457.87,0.667,242345.58,7343.81,Exclusive VIP Offer
CUST_003751,Medium Value,15.0,0.529,10974.75,0.529,1168819.78,23853.46,Standard Discount
CUST_003752,VIP,9.0,0.556,12716.82,0.556,1060917.69,25259.95,Exclusive VIP Offer
CUST_003753,VIP,5.0,0.818,28319.97,0.818,1249797.36,36758.75,Exclusive VIP Offer
CUST_003754,Medium Value,14.0,0.5,16975.85,0.5,311601.13,38950.14,Premium Discount
CUST_003755,VIP,5.0,0.5,12252.32,0.5,1350539.85,25481.88,Exclusive VIP Offer
CUST_003756,Medium Value,12.0,0.591,11325.27,0.591,1359684.49,21582.29,Premium Discount
CUST_003757,Medium Value,12.0,0.545,5431.58,0.545,473508.27,11274.01,Premium Discount
CUST_003758,Low Value,12.0,0.4,2285.89,0.4,74131.69,6739.24,Premium Discount
CUST_003759,Medium Value,14.0,0.429,4494.3,0.429,644987.1,11944.21,Premium Discount
CUST_003760,VIP,5.0,0.667,12544.86,0.667,138646.99,19806.71,Exclusive VIP Offer
CUST_003761,High Value,5.0,0.706,22231.71,0.706,2097277.13,32769.96,Loyalty Reward
CUST_003762,Low Value,11.0,0.333,4928.94,0.333,332661.61,16633.08,Premium Discount
CUST_003763,Medium Value,15.0,0.5,7122.33,0.5,643947.87,16511.48,Premium Discount
CUST_003764,Low Value,13.0,-0.0,0.0,0.0,37082.59,5297.51,Premium Discount
CUST_003765,VIP,5.0,0.571,10624.36,0.571,492734.7,19709.39,Exclusive VIP Offer
CUST_003766,VIP,5.0,0.8,8279.49,0.8,187079.12,11004.65,Exclusive VIP Offer
CUST_003767,Medium Value,14.0,0.585,10858.03,0.585,1790235.92,21312.33,Premium Discount
CUST_003768,Low Value,11.0,0.2,2214.99,0.2,244210.1,12210.51,Premium Discount
CUST_003769,Medium Value,15.0,0.583,7102.61,0.583,530640.31,13964.22,Premium Discount
CUST_003770,VIP,5.0,0.5,11485.71,0.5,921857.66,24259.41,Exclusive VIP Offer
CUST_003771,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_003772,Low Value,12.0,0.0,0.0,0.0,453495.41,90699.08,Premium Discount
CUST_003773,Medium Value,14.0,0.412,4723.81,0.412,636514.71,12990.1,Premium Discount
CUST_003774,VIP,5.0,1.0,10166.08,1.0,151837.16,10845.51,Exclusive VIP Offer
CUST_003775,Low Value,12.0,0.0,0.0,0.0,270529.38,20809.95,Premium Discount
CUST_003776,Low Value,11.0,0.333,839.26,0.333,13121.12,2624.22,Premium Discount
CUST_003777,VIP,5.0,0.6,19114.62,0.6,1006466.5,33548.88,Exclusive VIP Offer
CUST_003778,High Value,13.0,0.538,14742.94,0.538,2008204.84,31378.2,Premium Discount
CUST_003779,High Value,8.0,0.429,8869.19,0.429,1713088.66,22540.64,Loyalty Reward
CUST_003780,Low Value,11.0,0.333,3974.76,0.333,249828.45,13879.36,Premium Discount
CUST_003781,High Value,5.0,0.774,20704.83,0.774,1865824.22,28270.06,Loyalty Reward
CUST_003782,High Value,12.0,0.536,18335.3,0.536,2618813.31,38511.96,Premium Discount
CUST_003783,VIP,5.0,0.667,6168.74,0.667,324926.06,9846.24,Exclusive VIP Offer
CUST_003784,High Value,11.0,0.5,18995.27,0.5,2446801.5,42186.23,Premium Discount
CUST_003785,Medium Value,12.0,0.833,8633.73,0.833,177162.19,11810.81,Premium Discount
CUST_003786,VIP,5.0,0.5,4313.18,0.5,137100.7,9140.05,Exclusive VIP Offer
CUST_003787,High Value,5.0,0.576,16111.83,0.576,2870199.29,29589.68,Loyalty Reward
CUST_003788,Medium Value,13.0,0.5,17473.96,0.5,997059.95,39882.4,Premium Discount
CUST_003789,Medium Value,15.0,0.538,7705.06,0.538,1253285.12,16710.47,Premium Discount
CUST_003790,VIP,5.0,0.7,18063.93,0.7,747747.7,27694.36,Exclusive VIP Offer
CUST_003791,Medium Value,13.0,0.8,12164.81,0.8,275012.11,17188.26,Premium Discount
CUST_003792,VIP,5.0,0.4,11404.41,0.4,664956.69,30225.3,Exclusive VIP Offer
CUST_003793,Medium Value,14.0,0.588,12483.24,0.588,1455659.89,24261.0,Premium Discount
CUST_003794,VIP,5.0,0.375,14860.15,0.375,1770306.07,43178.2,Exclusive VIP Offer
CUST_003795,VIP,5.0,0.9,24705.93,0.9,1272710.07,28925.23,Exclusive VIP Offer
CUST_003796,Low Value,18.0,0.2,3586.43,0.2,466373.68,21198.8,Standard Discount
CUST_003797,Low Value,12.0,0.0,0.0,0.0,28587.89,4083.98,Premium Discount
CUST_003798,VIP,5.0,0.4,8615.08,0.4,207349.15,23038.79,Exclusive VIP Offer
CUST_003799,Medium Value,16.0,0.25,1685.41,0.25,90605.58,7550.46,Standard Discount
CUST_003800,Medium Value,14.0,0.526,8872.26,0.526,1204350.84,19743.46,Premium Discount
CUST_003801,VIP,5.0,0.5,14652.43,0.5,711866.09,30950.7,Exclusive VIP Offer
CUST_003802,VIP,5.0,0.333,7944.92,0.333,839446.86,25437.78,Exclusive VIP Offer
CUST_003803,VIP,8.0,0.556,16209.08,0.556,1421621.83,31591.6,Exclusive VIP Offer
CUST_003804,Medium Value,13.0,0.636,9151.07,0.636,578675.8,16533.59,Premium Discount
CUST_003805,VIP,5.0,0.5,3959.67,0.5,83372.66,8337.27,Exclusive VIP Offer
CUST_003806,VIP,5.0,0.571,7043.06,0.571,249695.74,13141.88,Exclusive VIP Offer
CUST_003807,VIP,5.0,1.0,28379.75,1.0,328081.92,29825.63,Exclusive VIP Offer
CUST_003808,VIP,5.0,0.667,9371.94,0.667,162527.96,14775.27,Exclusive VIP Offer
CUST_003809,Medium Value,12.0,1.0,14714.46,1.0,264162.42,16510.15,Premium Discount
CUST_003810,VIP,5.0,0.636,18192.02,0.636,917277.44,30575.91,Exclusive VIP Offer
CUST_003811,Medium Value,13.0,1.0,12246.99,1.0,481136.77,13746.76,Premium Discount
CUST_003812,VIP,5.0,0.5,4367.51,0.5,9230.66,9230.66,Exclusive VIP Offer
CUST_003813,Medium Value,14.0,0.565,11380.16,0.565,2033105.88,23103.48,Premium Discount
CUST_003814,Medium Value,16.0,0.273,3377.09,0.273,439903.17,14663.44,Standard Discount
CUST_003815,Medium Value,13.0,0.724,10223.38,0.724,1155389.79,15613.38,Premium Discount
CUST_003816,VIP,5.0,0.769,24233.36,0.769,1208413.44,33567.04,Exclusive VIP Offer
CUST_003817,Low Value,12.0,0.0,0.0,0.0,446276.52,34328.96,Premium Discount
CUST_003818,Medium Value,13.0,0.6,7016.53,0.6,349163.19,13429.35,Premium Discount
CUST_003819,Low Value,11.0,0.333,2313.31,0.333,63696.22,7962.03,Premium Discount
CUST_003820,VIP,5.0,0.571,8765.85,0.571,604076.59,15896.75,Exclusive VIP Offer
CUST_003821,Medium Value,16.0,-0.0,0.0,0.0,439959.73,19128.68,Standard Discount
CUST_003822,Medium Value,13.0,0.6,17566.4,0.6,526957.05,32934.82,Premium Discount
CUST_003823,VIP,5.0,0.467,4732.98,0.467,741446.98,10745.61,Exclusive VIP Offer
CUST_003824,VIP,5.0,0.727,25615.49,0.727,1609529.82,37430.93,Exclusive VIP Offer
CUST_003825,Low Value,12.0,0.333,2687.79,0.333,101472.68,9224.79,Premium Discount
CUST_003826,High Value,11.0,0.559,10871.78,0.559,1878077.49,21838.11,Premium Discount
CUST_003827,VIP,6.0,0.636,4905.71,0.636,436614.23,8238.0,Exclusive VIP Offer
CUST_003828,VIP,5.0,0.562,17063.46,0.562,1207330.3,32630.55,Exclusive VIP Offer
CUST_003829,High Value,10.0,0.725,25089.7,0.725,4055986.11,37555.43,Premium Discount
CUST_003830,VIP,5.0,0.737,21684.37,0.737,1812043.33,30712.6,Exclusive VIP Offer
CUST_003831,High Value,10.0,0.634,21172.09,0.634,5384534.13,37654.08,Premium Discount
CUST_003832,VIP,5.0,0.615,20188.22,0.615,1566637.9,34814.18,Exclusive VIP Offer
CUST_003833,VIP,5.0,0.6,8126.62,0.6,667255.01,14505.54,Exclusive VIP Offer
CUST_003834,Medium Value,17.0,0.0,0.0,0.0,334348.88,15197.68,Standard Discount
CUST_003835,Medium Value,15.0,0.438,3867.49,0.438,479675.26,9993.23,Premium Discount
CUST_003836,Medium Value,14.0,0.292,5077.28,0.292,1749998.71,20348.82,Premium Discount
CUST_003837,VIP,5.0,0.667,23360.39,0.667,738815.97,36940.8,Exclusive VIP Offer
CUST_003838,High Value,5.0,0.8,31128.64,0.8,2867449.42,40963.56,Loyalty Reward
CUST_003839,VIP,5.0,1.0,10415.78,1.0,295351.41,11359.67,Exclusive VIP Offer
CUST_003840,VIP,6.0,0.333,7799.86,0.333,869970.22,25587.36,Exclusive VIP Offer
CUST_003841,Low Value,13.0,0.0,0.0,0.0,250686.84,83562.28,Premium Discount
CUST_003842,High Value,8.0,0.651,20914.4,0.651,5646745.17,34856.45,Loyalty Reward
CUST_003843,Medium Value,13.0,0.6,3527.75,0.6,87351.71,6719.36,Premium Discount
CUST_003844,High Value,12.0,0.545,16540.27,0.545,5574207.92,34838.8,Premium Discount
CUST_003845,VIP,5.0,0.5,6800.51,0.5,114884.11,14360.51,Exclusive VIP Offer
CUST_003846,VIP,8.0,0.667,8167.53,0.667,537597.08,13439.93,Exclusive VIP Offer
CUST_003847,Low Value,10.0,0.333,4640.13,0.333,16130.43,16130.43,Loyalty Reward
CUST_003848,Medium Value,13.0,0.667,7966.17,0.667,137016.93,13701.69,Premium Discount
CUST_003849,Low Value,13.0,0.0,0.0,0.0,35662.44,11887.48,Premium Discount
